width,height,brightness,saturation,colorfulness,white_border_share,edge_density,dominant_hue,file
400,400,183.13286310624997,0.3009331797233749,65.31158495232997,0.01071875,11.116730501253132,146.0,036171bca90be982.jpg
400,400,171.24371840625,0.14082255590156265,44.48870148414563,0.0085625,6.226562337092732,31.0,036ecc38cb8a1843.jpg
400,400,139.2929291375,0.4484560189689253,106.90655963344886,0.056078125,9.72714895989975,139.0,0387e074833b2b43.jpg
400,400,127.7268265375,0.1945264604123734,44.82162089270423,0.0,5.59403253132832,95.0,038d8536b26f2b86.jpg
400,400,159.84029737499998,0.3319143478119082,66.84764822789795,0.092140625,8.248563822055136,142.0,039097b725257b67.jpg
400,400,191.58968673125003,0.18625784541865384,37.64944587173801,0.024234375,4.8363880795739345,251.0,03a99b46006a97ee.jpg
400,400,214.93077425624998,0.1569415954039327,54.961883401276566,0.951625,7.820643502506265,135.0,03b06ca13c1679ba.jpg
400,400,164.34823185624998,0.2937990343148858,60.78552551808037,0.066046875,8.22579565162907,17.0,03be5c4552e08b20.jpg
400,400,196.90544033749998,0.10903531156746922,28.540921815340287,0.06853125,5.181296801378446,15.0,03c17cb94650c770.jpg
400,400,186.04736763124998,0.300152211963379,79.96008483536383,0.118984375,10.6758767481203,143.0,03c658fe2ac35e4b.jpg
400,400,180.39891525625,0.43823639905340533,95.05563003260035,0.009515625,9.220808082706768,144.0,03cb5029410ae3a5.jpg
400,400,199.6663701125,0.3167815749474422,104.990709402334,0.00325,2.369824962406015,136.0,03d4954f85f31f56.jpg
400,400,186.82894234375,0.3781269055289338,75.46828659213242,9.375e-05,11.294348956766918,24.0,03db9b37a8551f24.jpg
400,400,115.31114822499998,0.17532168248261115,51.98009628568204,0.021265625,9.515715093984962,169.0,03dcdd699b99d7a7.jpg
400,400,181.02569215,0.3597094169868119,109.66514764329531,0.039296875,6.393529990601503,134.0,03e5c7e2dc9174f1.jpg
400,400,226.28074861874998,0.09453894687135952,12.949971225555716,0.0,1.0040471741854633,18.0,03e752ba3197ef72.jpg
400,400,50.006122149999996,0.29722981817446703,76.89423162765901,0.0,4.916736773182957,70.0,03e9c12aed4367f3.jpg
400,400,175.7128026875,0.47504960614574976,107.94332448833768,0.00171875,6.433110147243108,144.0,03f87075c54c25f0.jpg
400,400,201.27887643749997,0.4130935848877778,110.92218904981733,0.0145625,10.155024398496241,41.0,03fee61a5fe7e117.jpg
400,400,240.284396025,0.02370632192197639,10.24715331576232,1.0,2.475205977443609,73.0,0411c3a7422360c9.jpg
400,400,192.64702481249998,0.29785991087409586,74.43262704323362,0.0374375,8.077303906641603,140.0,0413d44116c0227c.jpg
400,400,142.33807845625,0.5570170372677842,107.72457967488685,0.06859375,8.231068837719299,151.0,041797e01ac1a267.jpg
400,400,177.26556565625,0.1014038685669328,29.11120019165848,0.04515625,4.887611162280701,238.0,041c7bfd4f0af899.jpg
400,400,174.0014587375,0.20754499432896095,60.937622655269074,0.067828125,11.265224038220552,153.0,042669ef93ad9164.jpg
400,400,138.2289536125,0.4383833139747294,76.58220570030772,0.04909375,10.332678114035089,102.0,0438643f173b121a.jpg
400,400,175.61795774375,0.3310164706730628,94.39329245319054,0.043375,8.405658712406014,15.0,043c3557bf354340.jpg
400,400,197.3849918125,0.22392077740859895,92.66735665262138,0.062828125,5.499691835839599,248.0,043d395e6165e17e.png
